Day,Open,High,Low,Close,Adj Close,Volume
362,426.459991,432.200012,425.660004,430.769989,430.769989,2172300
363,432.290009,438.890015,431.470001,432.970001,432.970001,2922500
364,431.25,432.359985,428.26001,429.920013,429.920013,2054400
365,427.660004,428.049988,422.640015,423.670013,423.670013,2051000
366,424.149994,427.970001,422.670013,427.26001,427.26001,2296400
367,428.359985,431.350006,424.75,427.809998,427.809998,2185900
368,430.299988,439.730011,429.410004,439.390015,439.390015,3378400
369,440.26001,444.98999,433.23999,434.920013,434.920013,4495100
370,437,439.23999,434.179993,436.290009,436.290009,1823600
371,435.589996,447.040009,433.690002,445.98999,445.98999,3245000
372,444.970001,446.470001,440.230011,440.839996,440.839996,2620800
373,438.070007,443.470001,436.390015,440.100006,440.100006,2237500
374,441.76001,443.48999,435.059998,438.100006,438.100006,2624500
375,434.980011,437,429,429.859985,429.859985,2753200
376,434.200012,435.570007,430.459991,434.089996,434.089996,2596900
377,439.350006,440,435.579987,437.390015,437.390015,1987100
378,437,438.200012,433.480011,437.709991,437.709991,1343400
379,435.230011,439.730011,433.519989,436.040009,436.040009,1903200
380,435.679993,437.730011,425.570007,436.720001,436.720001,3454200
381,434.350006,435.98999,428.829987,429.700012,429.700012,2383100
382,434.899994,438.720001,434.149994,434.390015,434.390015,2271400
383,440.48999,444.720001,439,443.51001,443.51001,2401000
384,448.290009,457.869995,447.540009,455.570007,455.570007,3956800
385,462.320007,469.600006,458.160004,465.570007,465.570007,4736200
386,463.040009,464.700012,460.200012,461.190002,461.190002,2987400
387,465.5,475.880005,464.799988,475.480011,475.480011,4095600
388,477.700012,485.420013,477.25,483.01001,483.01001,4932200
389,492.570007,493.200012,485.399994,488.100006,488.100006,4752500
390,487.899994,488.880005,482.549988,488,488,3181800
391,485.98999,492.5,484.899994,488.269989,488.269989,3114900
392,491.660004,491.660004,475.700012,482.179993,482.179993,9374400
393,578.98999,580.570007,529.349976,529.419983,529.419983,21909400
394,527.75,544.950012,526.599976,531.409973,531.409973,7491000
395,536,536.390015,523.119995,526.030029,526.030029,5273100
396,530.919983,532.969971,525.02002,529,529,3752600
397,527.650024,539.200012,524.289978,536.76001,536.76001,3743100
398,539.090027,542.840027,534.52002,536.150024,536.150024,3025600
399,537.450012,540.440002,529.359985,535.030029,535.030029,3014200
400,529.690002,536.950012,529.159973,531.900024,531.900024,2934600
401,538.799988,539.140015,534.119995,537.01001,537.01001,2889400
402,539.299988,542.73999,527.52002,529.460022,529.460022,3820500
403,529.159973,529.460022,518.210022,522.619995,522.619995,3969200
404,528.52002,532.280029,523,524,524,2615900
405,523.650024,528.97998,522,527.460022,527.460022,2657900
406,523.75,527.5,513.059998,525.909973,525.909973,3962300
407,527.369995,534.659973,525.48999,529.659973,529.659973,2895200
408,528.25,534.109985,528.25,531.52002,531.52002,1983200
409,531.289978,538.73999,527.119995,535.219971,535.219971,2581700
410,535.039978,539.48999,533,535.02002,535.02002,2071300
411,533.73999,537.25,529,532.919983,532.919983,2324000
412,530.390015,533.25,515.77002,515.780029,515.780029,4408000
413,507.359985,512.330017,494.470001,494.470001,494.470001,6706500
414,463.579987,476.579987,451,463.369995,463.369995,10097600
415,487.48999,489.440002,466.25,466.369995,466.369995,5679300
416,484.019989,503.720001,478.76001,500.769989,500.769989,6358600
417,513.710022,522.690002,507.26001,518.369995,518.369995,6114500
418,517.5,521.5,513.039978,518.01001,518.01001,2746700
419,516.440002,519.409973,509.070007,512.890015,512.890015,2983000
420,499.140015,510,493.429993,496.540009,496.540009,3864500
421,505.089996,510.859985,497.720001,510.549988,510.549988,3707100
422,514.5,515.840027,502.570007,504.720001,504.720001,3149700
423,497.649994,502.850006,495.640015,499,499,2692500
424,508.690002,518.349976,508.51001,517.539978,517.539978,3810700
425,524,529.950012,515.059998,516.890015,516.890015,4338700
426,515.150024,526.130005,514.780029,522.23999,522.23999,2576000
